Control1,Program,Date,Year,Month,Day,Location,Grid,Secchi Depth (cm)
8704470,Pamlico Sound Survey(APES),9/24/1987,1987,9,24,E. OF BLUFF TO LONG SH./RODAN.,YP59,
8704471,Pamlico Sound Survey(APES),9/24/1987,1987,9,24,E. OF BLUFF TO LONG SH./RODAN.,YQ57,
8704472,Pamlico Sound Survey(APES),9/24/1987,1987,9,24,E. OF BLUFF TO LONG SH./RODAN.,YS59,
8704473,Pamlico Sound Survey(APES),9/24/1987,1987,9,24,E. OF BLUFF TO LONG SH./RODAN.,YT56,
8704474,Pamlico Sound Survey(APES),9/24/1987,1987,9,24,E. OF BLUFF TO LONG SH./RODAN.,YV55,
8704475,Pamlico Sound Survey(APES),9/24/1987,1987,9,24,GULL SHOAL,YU51,
8704476,Pamlico Sound Survey(APES),9/23/1987,1987,9,23,LONG SHOAL PT. TO NED BEES PT.,K52,
8704477,Pamlico Sound Survey(APES),9/23/1987,1987,9,23,CAROON PT. TO RHODOMS PT. EAST TO BEACH,L71,
8704478,Pamlico Sound Survey(APES),9/16/1987,1987,9,16,MOUTH TO CHERRY PT/WILKINSON PT.,ZQ11,
8704479,Pamlico Sound Survey(APES),9/16/1987,1987,9,16,GUM PT./GARRISON PT. TO MOUTH,YW20,
8704480,Pamlico Sound Survey(APES),9/18/1987,1987,9,18,WEST OF BLUFF SHOAL,ZL27,
8704481,Pamlico Sound Survey(APES),9/16/1987,1987,9,16,WEST OF BLUFF SHOAL,ZL21,
8704482,Pamlico Sound Survey(APES),9/16/1987,1987,9,16,MOUTH TO CHERRY PT/WILKINSON PT.,ZU3,
8704483,Pamlico Sound Survey(APES),9/16/1987,1987,9,16,WEST OF BLUFF SHOAL,ZK21,
8704484,Pamlico Sound Survey(APES),9/16/1987,1987,9,16,WEST OF BLUFF SHOAL,ZI23,
8704485,Pamlico Sound Survey(APES),9/16/1987,1987,9,16,WEST OF BLUFF SHOAL,ZH28,
8704486,Pamlico Sound Survey(APES),9/18/1987,1987,9,18,BRANT ISLAND SHOAL,ZI33,
8704487,Pamlico Sound Survey(APES),9/17/1987,1987,9,17,BLUFF SHOAL,ZG46,
8704488,Pamlico Sound Survey(APES),9/16/1987,1987,9,16,BRANT ISLAND SHOAL,ZG29,
8704489,Pamlico Sound Survey(APES),9/17/1987,1987,9,17,BLUFF SHOAL,ZF46,
8704490,Pamlico Sound Survey(APES),9/18/1987,1987,9,18,WEST OF BLUFF SHOAL,ZF35,
8704491,Pamlico Sound Survey(APES),9/17/1987,1987,9,17,BLUFF SHOAL,ZD46,
8704492,Pamlico Sound Survey(APES),9/16/1987,1987,9,16,WEST OF BLUFF SHOAL,ZB31,
8704493,Pamlico Sound Survey(APES),9/17/1987,1987,9,17,E. OF BLUFF TO LONG SH./RODAN.,YZ49,
8704494,Pamlico Sound Survey(APES),9/17/1987,1987,9,17,BLUFF SHOAL,YZ47,
8704495,Pamlico Sound Survey(APES),9/17/1987,1987,9,17,BLUFF SHOAL,YZ45,
8704496,Pamlico Sound Survey(APES),9/17/1987,1987,9,17,WEST OF BLUFF SHOAL,YZ40,
8704497,Pamlico Sound Survey(APES),9/17/1987,1987,9,17,GREAT ISLAND,YZ35,
8704498,Pamlico Sound Survey(APES),9/17/1987,1987,9,17,GREAT ISLAND,YX32,
8704499,Pamlico Sound Survey(APES),9/17/1987,1987,9,17,WEST OF BLUFF SHOAL,YZ33,
8704500,Pamlico Sound Survey(APES),9/17/1987,1987,9,17,WEST OF BLUFF SHOAL,YZ41,
8704501,Pamlico Sound Survey(APES),9/16/1987,1987,9,16,GUM PT./GARRISON PT. TO MOUTH,YW18,
8706162,Pamlico Sound Survey(APES),12/10/1987,1987,12,10,WEST OF BLUFF SHOAL,YZ25,
8706163,Pamlico Sound Survey(APES),12/10/1987,1987,12,10,GUM PT./GARRISON PT. TO MOUTH,YV17,
8706164,Pamlico Sound Survey(APES),12/10/1987,1987,12,10,GUM PT./GARRISON PT. TO MOUTH,YU15,
8706165,Pamlico Sound Survey(APES),12/9/1987,1987,12,9,GULL SHOAL,YR51,
8706166,Pamlico Sound Survey(APES),12/9/1987,1987,12,9,E. OF BLUFF TO LONG SH./RODAN.,YY49,
8706167,Pamlico Sound Survey(APES),12/9/1987,1987,12,9,E. OF BLUFF TO LONG SH./RODAN.,ZA50,
8706168,Pamlico Sound Survey(APES),12/9/1987,1987,12,9,E. OF BLUFF TO LONG SH./RODAN.,ZA49,
8706169,Pamlico Sound Survey(APES),12/9/1987,1987,12,9,E. OF BLUFF TO LONG SH./RODAN.,ZB48,
8706170,Pamlico Sound Survey(APES),12/9/1987,1987,12,9,WEST OF BLUFF SHOAL,ZF33,
8706171,Pamlico Sound Survey(APES),12/9/1987,1987,12,9,INNER MIDDLE GROUND,ZC34,
8706172,Pamlico Sound Survey(APES),12/9/1987,1987,12,9,INNER MIDDLE GROUND,ZC33,
8706173,Pamlico Sound Survey(APES),12/9/1987,1987,12,9,WEST OF BLUFF SHOAL,ZD29,
8706174,Pamlico Sound Survey(APES),12/8/1987,1987,12,8,E. OF BLUFF TO LONG SH./RODAN.,ZH52,
8706175,Pamlico Sound Survey(APES),12/8/1987,1987,12,8,E. OF BLUFF TO LONG SH./RODAN.,ZA54,
8706176,Pamlico Sound Survey(APES),12/8/1987,1987,12,8,E. OF BLUFF TO LONG SH./RODAN.,YX59,
8706177,Pamlico Sound Survey(APES),12/8/1987,1987,12,8,LONG SH./RODAN. TO ROAN.MAR.LT.,YI70,
8706178,Pamlico Sound Survey(APES),12/8/1987,1987,12,8,LONG SH./RODAN. TO ROAN.MAR.LT.,YI71,
8706179,Pamlico Sound Survey(APES),12/8/1987,1987,12,8,LONG SH./RODAN. TO ROAN.MAR.LT.,YI74,
8706180,Pamlico Sound Survey(APES),12/8/1987,1987,12,8,LONG SH./RODAN. TO ROAN.MAR.LT.,YE69,
8706181,Pamlico Sound Survey(APES),12/8/1987,1987,12,8,OFF STUMPY POINT,YE67,
8706182,Pamlico Sound Survey(APES),12/7/1987,1987,12,7,MOUTH TO CHERRY PT/WILKINSON PT.,ZQ16,
8706183,Pamlico Sound Survey(APES),12/7/1987,1987,12,7,MOUTH TO CHERRY PT/WILKINSON PT.,ZO18,
8706184,Pamlico Sound Survey(APES),12/7/1987,1987,12,7,WEST OF BLUFF SHOAL,ZK21,
8706185,Pamlico Sound Survey(APES),12/7/1987,1987,12,7,WEST OF BLUFF SHOAL,ZK24,
8706186,Pamlico Sound Survey(APES),12/7/1987,1987,12,7,WEST OF BLUFF SHOAL,ZI27,
8706187,Pamlico Sound Survey(APES),12/7/1987,1987,12,7,WEST OF BLUFF SHOAL,ZJ29,
8706188,Pamlico Sound Survey(APES),12/7/1987,1987,12,7,WEST OF BLUFF SHOAL,ZH34,
8706189,Pamlico Sound Survey(APES),12/7/1987,1987,12,7,WEST OF BLUFF SHOAL,ZG43,
8706190,Pamlico Sound Survey(APES),12/7/1987,1987,12,7,BLUFF SHOAL,ZF46,
8706191,Pamlico Sound Survey(APES),12/14/1987,1987,12,14,LEGGED LUMP,ZE60,
8706192,Pamlico Sound Survey(APES),12/14/1987,1987,12,14,WEST OF BLUFF SHOAL,ZN34,
8706193,Pamlico Sound Survey(APES),12/14/1987,1987,12,14,WEST OF BLUFF SHOAL,ZO41,
8706194,Pamlico Sound Survey(APES),12/14/1987,1987,12,14,E. OF BLUFF TO LONG SH./RODAN.,ZB61,
8706195,Pamlico Sound Survey(APES),12/15/1987,1987,12,15,E. OF BLUFF TO LONG SH./RODAN.,YO77,
8706196,Pamlico Sound Survey(APES),12/15/1987,1987,12,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YI79,
8706197,Pamlico Sound Survey(APES),12/15/1987,1987,12,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YI77,
8706198,Pamlico Sound Survey(APES),12/15/1987,1987,12,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YH78,
8706199,Pamlico Sound Survey(APES),12/15/1987,1987,12,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YD76,
8706200,Pamlico Sound Survey(APES),12/16/1987,1987,12,16,CROATAN SOUND,Q70,
8706201,Pamlico Sound Survey(APES),12/16/1987,1987,12,16,LONG SH./RODAN. TO ROAN.MAR.LT.,X70,
8706202,Pamlico Sound Survey(APES),12/16/1987,1987,12,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YA69,
8706203,Pamlico Sound Survey(APES),12/16/1987,1987,12,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YB72,
8706204,Pamlico Sound Survey(APES),12/15/1987,1987,12,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YC73,
8706205,Pamlico Sound Survey(APES),12/16/1987,1987,12,16,CAROON PT. TO RHODOMS PT. EAST TO BEACH,M70,
8706206,Pamlico Sound Survey(APES),12/14/1987,1987,12,14,E. OF BLUFF TO LONG SH./RODAN.,ZC60,
8706207,Pamlico Sound Survey(APES),12/14/1987,1987,12,14,E. OF BLUFF TO LONG SH./RODAN.,YY69,
8706208,Pamlico Sound Survey(APES),12/14/1987,1987,12,14,E. OF BLUFF TO LONG SH./RODAN.,YS78,
8706209,Pamlico Sound Survey(APES),12/15/1987,1987,12,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YI78,
8706210,Pamlico Sound Survey(APES),12/15/1987,1987,12,15,E. OF BLUFF TO LONG SH./RODAN.,YY70,
8800817,Pamlico Sound Survey(APES),3/21/1988,1988,3,21,WEST OF BLUFF SHOAL,ZH23,
8800818,Pamlico Sound Survey(APES),3/21/1988,1988,3,21,SWANQUARTER NARROWS,ZH29,
8800819,Pamlico Sound Survey(APES),3/21/1988,1988,3,21,BRANT ISLAND SHOAL,ZH31,
8800820,Pamlico Sound Survey(APES),3/21/1988,1988,3,21,WEST OF BLUFF SHOAL,ZI30,
8800821,Pamlico Sound Survey(APES),3/21/1988,1988,3,21,WEST OF BLUFF SHOAL,ZK22,
8800822,Pamlico Sound Survey(APES),3/23/1988,1988,3,23,WEST OF BLUFF SHOAL,ZO33,
8800823,Pamlico Sound Survey(APES),3/23/1988,1988,3,23,WEST OF BLUFF SHOAL,ZF35,
8800824,Pamlico Sound Survey(APES),3/23/1988,1988,3,23,WEST OF BLUFF SHOAL,ZF58,
8800825,Pamlico Sound Survey(APES),3/23/1988,1988,3,23,E. OF BLUFF TO LONG SH./RODAN.,ZB63,
8800826,Pamlico Sound Survey(APES),3/23/1988,1988,3,23,E. OF BLUFF TO LONG SH./RODAN.,YQ56,
8800827,Pamlico Sound Survey(APES),3/23/1988,1988,3,23,E. OF BLUFF TO LONG SH./RODAN.,YN76,
8800828,Pamlico Sound Survey(APES),3/23/1988,1988,3,23,LONG SH./RODAN. TO ROAN.MAR.LT.,YI78,
8800829,Pamlico Sound Survey(APES),3/24/1988,1988,3,24,CAROON PT. TO RHODOMS PT. EAST TO BEACH,K70,
8800830,Pamlico Sound Survey(APES),3/24/1988,1988,3,24,NED BEES PT. TO CAROON PT.,I61,
8800831,Pamlico Sound Survey(APES),3/24/1988,1988,3,24,NED BEES PT. TO CAROON PT.,H61,
8800832,Pamlico Sound Survey(APES),3/24/1988,1988,3,24,LONG SHOAL PT. TO NED BEES PT.,J54,
8800833,Pamlico Sound Survey(APES),3/23/1988,1988,3,23,E. OF BLUFF TO LONG SH./RODAN.,YX72,
8800834,Pamlico Sound Survey(APES),3/24/1988,1988,3,24,CROATAN SOUND,Q66,
8800835,Pamlico Sound Survey(APES),3/24/1988,1988,3,24,LONG SH./RODAN. TO ROAN.MAR.LT.,Y68,
8800836,Pamlico Sound Survey(APES),3/24/1988,1988,3,24,LONG SH./RODAN. TO ROAN.MAR.LT.,V68,
8800837,Pamlico Sound Survey(APES),3/24/1988,1988,3,24,LONG SH./RODAN. TO ROAN.MAR.LT.,YC70,
8800838,Pamlico Sound Survey(APES),3/24/1988,1988,3,24,LONG SH./RODAN. TO ROAN.MAR.LT.,YG78,
8800839,Pamlico Sound Survey(APES),3/24/1988,1988,3,24,LONG SH./RODAN. TO ROAN.MAR.LT.,YG67,
8800840,Pamlico Sound Survey(APES),3/15/1988,1988,3,15,ROSE BAY,YS26,
8800841,Pamlico Sound Survey(APES),3/14/1988,1988,3,14,MOUTH TO CHERRY PT/WILKINSON PT.,ZQ19,
8800842,Pamlico Sound Survey(APES),3/14/1988,1988,3,14,MOUTH TO CHERRY PT/WILKINSON PT.,ZQ14,
8800843,Pamlico Sound Survey(APES),3/15/1988,1988,3,15,GUM PT./GARRISON PT. TO MOUTH,YT6,
8800844,Pamlico Sound Survey(APES),3/15/1988,1988,3,15,GUM PT./GARRISON PT. TO MOUTH,YV10,
8800845,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,E. OF BLUFF TO LONG SH./RODAN.,YS52,
8800846,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,E. OF BLUFF TO LONG SH./RODAN.,YO68,
8800847,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,E. OF BLUFF TO LONG SH./RODAN.,YO67,
8800848,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,E. OF BLUFF TO LONG SH./RODAN.,YM72,
8800849,Pamlico Sound Survey(APES),3/14/1988,1988,3,14,BAY RIVER,ZG14,
8800850,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,E. OF BLUFF TO LONG SH./RODAN.,YU71,
8800851,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,E. OF BLUFF TO LONG SH./RODAN.,YU69,
8800852,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,E. OF BLUFF TO LONG SH./RODAN.,YU62,
8800853,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,E. OF BLUFF TO LONG SH./RODAN.,YT69,
8800854,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,E. OF BLUFF TO LONG SH./RODAN.,YS67,
8800855,Pamlico Sound Survey(APES),3/28/1988,1988,3,28,WEST OF BLUFF SHOAL,YZ25,
8800856,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,E. OF BLUFF TO LONG SH./RODAN.,YY57,
8800857,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,EAST BLUFF BAY,YW43,
8800858,Pamlico Sound Survey(APES),3/28/1988,1988,3,28,JUNIPER BAY,YW36,
8800859,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,E. OF BLUFF TO LONG SH./RODAN.,YV64,
8800860,Pamlico Sound Survey(APES),3/30/1988,1988,3,30,BLUFF SHOAL,ZA46,
8800861,Pamlico Sound Survey(APES),3/28/1988,1988,3,28,INNER MIDDLE GROUND,ZC34,
8800862,Pamlico Sound Survey(APES),3/29/1988,1988,3,29,E. OF BLUFF TO LONG SH./RODAN.,YZ58,
8800863,Pamlico Sound Survey(APES),3/28/1988,1988,3,28,WEST OF BLUFF SHOAL,YZ28,
8800864,Pamlico Sound Survey(APES),3/28/1988,1988,3,28,WEST OF BLUFF SHOAL,YZ26,
8800865,Pamlico Sound Survey(APES),3/30/1988,1988,3,30,WEST OF BLUFF SHOAL,ZE45,
8800866,Pamlico Sound Survey(APES),3/30/1988,1988,3,30,WEST OF BLUFF SHOAL,ZD42,
8800867,Pamlico Sound Survey(APES),3/30/1988,1988,3,30,E. OF BLUFF TO LONG SH./RODAN.,ZC51,
8800868,Pamlico Sound Survey(APES),3/14/1988,1988,3,14,WEST OF BLUFF SHOAL,ZJ18,
8802116,Pamlico Sound Survey(APES),6/7/1988,1988,6,7,WEST OF BLUFF SHOAL,YX26,
8802117,Pamlico Sound Survey(APES),6/7/1988,1988,6,7,ROSE BAY,YT26,
8802118,Pamlico Sound Survey(APES),6/7/1988,1988,6,7,WEST OF BLUFF SHOAL,YY27,
8802119,Pamlico Sound Survey(APES),6/7/1988,1988,6,7,GUM PT./GARRISON PT. TO MOUTH,YW21,
8802120,Pamlico Sound Survey(APES),6/7/1988,1988,6,7,GUM PT./GARRISON PT. TO MOUTH,YT7,
8802121,Pamlico Sound Survey(APES),6/7/1988,1988,6,7,WEST OF BLUFF SHOAL,ZJ19,
8802122,Pamlico Sound Survey(APES),6/7/1988,1988,6,7,MOUTH TO CHERRY PT/WILKINSON PT.,ZQ18,
8802123,Pamlico Sound Survey(APES),6/7/1988,1988,6,7,MOUTH TO CHERRY PT/WILKINSON PT.,ZQ9,
8802124,Pamlico Sound Survey(APES),6/8/1988,1988,6,8,WEST OF BLUFF SHOAL,ZD29,
8802125,Pamlico Sound Survey(APES),6/8/1988,1988,6,8,WEST OF BLUFF SHOAL,ZD28,
8802126,Pamlico Sound Survey(APES),6/8/1988,1988,6,8,WEST OF BLUFF SHOAL,YY37,
8802127,Pamlico Sound Survey(APES),6/8/1988,1988,6,8,WEST OF BLUFF SHOAL,YY42,
8802128,Pamlico Sound Survey(APES),6/8/1988,1988,6,8,WEST OF BLUFF SHOAL,YY43,
8802129,Pamlico Sound Survey(APES),6/8/1988,1988,6,8,E. OF BLUFF TO LONG SH./RODAN.,YZ47,
8802130,Pamlico Sound Survey(APES),6/8/1988,1988,6,8,WEST OF BLUFF SHOAL,ZD43,
8802131,Pamlico Sound Survey(APES),6/8/1988,1988,6,8,SWANQUARTER BAY,YW32,
8802132,Pamlico Sound Survey(APES),6/8/1988,1988,6,8,GREAT ISLAND,YY33,
8802133,Pamlico Sound Survey(APES),6/9/1988,1988,6,9,SEVEN FOOT PATCH,ZB45,
8802134,Pamlico Sound Survey(APES),6/9/1988,1988,6,9,E. OF BLUFF TO LONG SH./RODAN.,YZ55,
8802135,Pamlico Sound Survey(APES),6/9/1988,1988,6,9,E. OF BLUFF TO LONG SH./RODAN.,YW60,
8802136,Pamlico Sound Survey(APES),6/9/1988,1988,6,9,E. OF BLUFF TO LONG SH./RODAN.,YS57,
8802137,Pamlico Sound Survey(APES),6/9/1988,1988,6,9,E. OF BLUFF TO LONG SH./RODAN.,YR56,
8802138,Pamlico Sound Survey(APES),6/9/1988,1988,6,9,GIBBS SHOAL,YO54,
8802139,Pamlico Sound Survey(APES),6/9/1988,1988,6,9,E. OF BLUFF TO LONG SH./RODAN.,YO52,
8802140,Pamlico Sound Survey(APES),6/9/1988,1988,6,9,E. OF BLUFF TO LONG SH./RODAN.,YS52,
8802141,Pamlico Sound Survey(APES),6/9/1988,1988,6,9,E. OF BLUFF TO LONG SH./RODAN.,YX49,
8802142,Pamlico Sound Survey(APES),6/9/1988,1988,6,9,WEST OF BLUFF SHOAL,ZK31,
8802143,Pamlico Sound Survey(APES),6/9/1988,1988,6,9,WEST OF BLUFF SHOAL,ZM30,
8802272,Pamlico Sound Survey(APES),6/22/1988,1988,6,22,E. OF BLUFF TO LONG SH./RODAN.,YS64,
8802273,Pamlico Sound Survey(APES),6/21/1988,1988,6,21,LONG SH./RODAN. TO ROAN.MAR.LT.,YC71,
8802274,Pamlico Sound Survey(APES),6/21/1988,1988,6,21,OFF STUMPY POINT,YD67,
8802275,Pamlico Sound Survey(APES),6/21/1988,1988,6,21,LONG SHOAL RIVER,YH58,
8802276,Pamlico Sound Survey(APES),6/21/1988,1988,6,21,CROATAN SOUND,U71,
8802277,Pamlico Sound Survey(APES),6/21/1988,1988,6,21,CROATAN SOUND,Q66,
8802278,Pamlico Sound Survey(APES),6/21/1988,1988,6,21,CAMDEN PT. TO PT. HARBER TO POWELLS PT.,F58,
8802279,Pamlico Sound Survey(APES),6/21/1988,1988,6,21,CAMDEN PT. TO PT. HARBER TO POWELLS PT.,E59,
8802280,Pamlico Sound Survey(APES),6/21/1988,1988,6,21,POWELLS PT.-CAROON PT.-RHODOMS PT.,G64,
8802281,Pamlico Sound Survey(APES),6/21/1988,1988,6,21,CAROON PT. TO RHODOMS PT. EAST TO BEACH,K67,
8802282,Pamlico Sound Survey(APES),6/22/1988,1988,6,22,BRANT ISLAND SHOAL,YF73,
8802283,Pamlico Sound Survey(APES),6/22/1988,1988,6,22,E. OF BLUFF TO LONG SH./RODAN.,YP70,
8802284,Pamlico Sound Survey(APES),6/22/1988,1988,6,22,E. OF BLUFF TO LONG SH./RODAN.,YQ74,
8802285,Pamlico Sound Survey(APES),6/13/1988,1988,6,13,WEST OF BLUFF SHOAL,ZK42,
8802286,Pamlico Sound Survey(APES),6/13/1988,1988,6,13,WEST OF BLUFF SHOAL,ZK23,
8802287,Pamlico Sound Survey(APES),6/13/1988,1988,6,13,WEST OF BLUFF SHOAL,ZO40,
8802288,Pamlico Sound Survey(APES),6/13/1988,1988,6,13,WEST OF BLUFF SHOAL,ZL41,
8802289,Pamlico Sound Survey(APES),6/13/1988,1988,6,13,WEST OF BLUFF SHOAL,ZL39,
8802290,Pamlico Sound Survey(APES),6/14/1988,1988,6,14,E. OF BLUFF TO LONG SH./RODAN.,YS70,
8802291,Pamlico Sound Survey(APES),6/14/1988,1988,6,14,E. OF BLUFF TO LONG SH./RODAN.,YY60,
8802292,Pamlico Sound Survey(APES),6/14/1988,1988,6,14,E. OF BLUFF TO LONG SH./RODAN.,YY59,
8802293,Pamlico Sound Survey(APES),6/14/1988,1988,6,14,CLAM SHOAL,YY71,
8802294,Pamlico Sound Survey(APES),6/14/1988,1988,6,14,E. OF BLUFF TO LONG SH./RODAN.,YV70,
8803869,Pamlico Sound Survey(APES),9/20/1988,1988,9,20,MOUTH TO CHERRY PT/WILKINSON PT.,ZQ11,
8803870,Pamlico Sound Survey(APES),9/20/1988,1988,9,20,BAY RIVER,ZF16,
8803871,Pamlico Sound Survey(APES),9/20/1988,1988,9,20,GUM PT./GARRISON PT. TO MOUTH,YT6,
8803872,Pamlico Sound Survey(APES),9/20/1988,1988,9,20,GUM PT./GARRISON PT. TO MOUTH,YW18,
8803873,Pamlico Sound Survey(APES),9/20/1988,1988,9,20,UPPER MIDDLE GROUND,ZA31,
8803874,Pamlico Sound Survey(APES),9/20/1988,1988,9,20,INNER MIDDLE GROUND,ZC34,
8803875,Pamlico Sound Survey(APES),9/20/1988,1988,9,20,WEST OF BLUFF SHOAL,ZA34,
8803876,Pamlico Sound Survey(APES),9/20/1988,1988,9,20,WEST OF BLUFF SHOAL,YX31,
8803877,Pamlico Sound Survey(APES),9/21/1988,1988,9,21,WEST OF BLUFF SHOAL,YZ38,
8803878,Pamlico Sound Survey(APES),9/21/1988,1988,9,21,WEST OF BLUFF SHOAL,YY40,
8803879,Pamlico Sound Survey(APES),9/21/1988,1988,9,21,E. OF BLUFF TO LONG SH./RODAN.,YT50,
8803880,Pamlico Sound Survey(APES),9/21/1988,1988,9,21,WYSOCKING BAY,YS48,
8803881,Pamlico Sound Survey(APES),9/21/1988,1988,9,21,E. OF BLUFF TO LONG SH./RODAN.,YR53,
8803882,Pamlico Sound Survey(APES),9/21/1988,1988,9,21,E. OF BLUFF TO LONG SH./RODAN.,YQ55,
8803883,Pamlico Sound Survey(APES),9/21/1988,1988,9,21,GIBBS SHOAL,YO54,
8803884,Pamlico Sound Survey(APES),9/22/1988,1988,9,22,E. OF BLUFF TO LONG SH./RODAN.,YR64,
8803885,Pamlico Sound Survey(APES),9/22/1988,1988,9,22,E. OF BLUFF TO LONG SH./RODAN.,YU62,
8803886,Pamlico Sound Survey(APES),9/22/1988,1988,9,22,E. OF BLUFF TO LONG SH./RODAN.,YX59,
8803887,Pamlico Sound Survey(APES),9/22/1988,1988,9,22,E. OF BLUFF TO LONG SH./RODAN.,YY58,
8803888,Pamlico Sound Survey(APES),9/22/1988,1988,9,22,E. OF BLUFF TO LONG SH./RODAN.,ZC53,
8803889,Pamlico Sound Survey(APES),9/22/1988,1988,9,22,BLUFF SHOAL,ZE45,
8804217,Pamlico Sound Survey(APES),9/12/1988,1988,9,12,MOUTH TO CHERRY PT/WILKINSON PT.,ZN20,
8804218,Pamlico Sound Survey(APES),9/12/1988,1988,9,12,WEST OF BLUFF SHOAL,ZH27,
8804219,Pamlico Sound Survey(APES),9/12/1988,1988,9,12,WEST OF BLUFF SHOAL,ZH30,
8804220,Pamlico Sound Survey(APES),9/12/1988,1988,9,12,WEST OF BLUFF SHOAL,ZJ32,
8804221,Pamlico Sound Survey(APES),9/12/1988,1988,9,12,WEST OF BLUFF SHOAL,ZM34,
8804222,Pamlico Sound Survey(APES),9/12/1988,1988,9,12,WEST OF BLUFF SHOAL,ZP33,
8804223,Pamlico Sound Survey(APES),9/12/1988,1988,9,12,WEST OF BLUFF SHOAL,ZO39,
8804224,Pamlico Sound Survey(APES),9/12/1988,1988,9,12,WEST OF BLUFF SHOAL,ZF45,
8804225,Pamlico Sound Survey(APES),9/12/1988,1988,9,12,E. OF BLUFF TO LONG SH./RODAN.,ZH48,
8804226,Pamlico Sound Survey(APES),9/13/1988,1988,9,13,E. OF BLUFF TO LONG SH./RODAN.,ZC54,
8804227,Pamlico Sound Survey(APES),9/13/1988,1988,9,13,E. OF BLUFF TO LONG SH./RODAN.,YX62,
8804228,Pamlico Sound Survey(APES),9/13/1988,1988,9,13,E. OF BLUFF TO LONG SH./RODAN.,YW71,
8804229,Pamlico Sound Survey(APES),9/13/1988,1988,9,13,E. OF BLUFF TO LONG SH./RODAN.,YV68,
8804230,Pamlico Sound Survey(APES),9/13/1988,1988,9,13,E. OF BLUFF TO LONG SH./RODAN.,YQ68,
8804231,Pamlico Sound Survey(APES),9/13/1988,1988,9,13,E. OF BLUFF TO LONG SH./RODAN.,YP65,
8804232,Pamlico Sound Survey(APES),9/13/1988,1988,9,13,E. OF BLUFF TO LONG SH./RODAN.,YO64,
8804233,Pamlico Sound Survey(APES),9/13/1988,1988,9,13,E. OF BLUFF TO LONG SH./RODAN.,YL67,
8804234,Pamlico Sound Survey(APES),9/13/1988,1988,9,13,E. OF BLUFF TO LONG SH./RODAN.,YK76,
8804235,Pamlico Sound Survey(APES),9/14/1988,1988,9,14,CAROON PT. TO RHODOMS PT. EAST TO BEACH,K70,
8804236,Pamlico Sound Survey(APES),9/14/1988,1988,9,14,POWELLS PT.-CAROON PT.-RHODOMS PT.,J64,
8804237,Pamlico Sound Survey(APES),9/14/1988,1988,9,14,NED BEES PT. TO CAROON PT.,I61,
8804238,Pamlico Sound Survey(APES),9/14/1988,1988,9,14,LONG SHOAL PT. TO NED BEES PT.,J56,
8804239,Pamlico Sound Survey(APES),9/14/1988,1988,9,14,CROATAN SOUND,P68,
8804240,Pamlico Sound Survey(APES),9/14/1988,1988,9,14,CROATAN SOUND,R70,
8804241,Pamlico Sound Survey(APES),9/14/1988,1988,9,14,CROATAN SOUND,U72,
8804242,Pamlico Sound Survey(APES),9/14/1988,1988,9,14,E. OF BLUFF TO LONG SH./RODAN.,YJ61,
8804243,Pamlico Sound Survey(APES),9/14/1988,1988,9,14,PINGLETON SHOAL,YK57,
8804244,Pamlico Sound Survey(APES),9/15/1988,1988,9,15,E. OF BLUFF TO LONG SH./RODAN.,YP56,
8804245,Pamlico Sound Survey(APES),9/15/1988,1988,9,15,E. OF BLUFF TO LONG SH./RODAN.,YU57,
8804246,Pamlico Sound Survey(APES),9/15/1988,1988,9,15,SEVEN FOOT PATCH,ZC45,
8804247,Pamlico Sound Survey(APES),9/15/1988,1988,9,15,WEST OF BLUFF SHOAL,ZH35,
8806198,Pamlico Sound Survey(APES),12/8/1988,1988,12,8,WEST OF BLUFF SHOAL,ZM29,
8806199,Pamlico Sound Survey(APES),12/8/1988,1988,12,8,WEST OF BLUFF SHOAL,ZL29,
8806200,Pamlico Sound Survey(APES),12/8/1988,1988,12,8,WEST OF BLUFF SHOAL,ZL30,
8806201,Pamlico Sound Survey(APES),12/8/1988,1988,12,8,WEST OF BLUFF SHOAL,ZM33,
8806202,Pamlico Sound Survey(APES),12/8/1988,1988,12,8,WEST OF BLUFF SHOAL,ZM34,
8806203,Pamlico Sound Survey(APES),12/8/1988,1988,12,8,WEST OF BLUFF SHOAL,ZN39,
