"","Year","gridID","Speciescommonname","Survey","mean_CPUE_stdzd"
"27503",2004,439,"periwinkles","P120",0
"27504",2004,530,"periwinkles","P120",0
"27505",2004,529,"periwinkles","P120",9.89511181476351e-05
"27506",2004,498,"periwinkles","P120",0
"27507",2004,528,"periwinkles","P120",0.00474965367108648
"27508",2005,288,"periwinkles","P120",0
"27509",2005,349,"periwinkles","P120",0
"27510",2005,319,"periwinkles","P120",0
"27511",2005,320,"periwinkles","P120",0
"27512",2005,291,"periwinkles","P120",0
"27513",2005,321,"periwinkles","P120",0
"27514",2005,351,"periwinkles","P120",0
"27515",2005,352,"periwinkles","P120",0
"27516",2005,382,"periwinkles","P120",0
"27517",2005,380,"periwinkles","P120",0
"27518",2005,350,"periwinkles","P120",0
"27519",2005,348,"periwinkles","P120",0
"27520",2005,478,"periwinkles","P120",0
"27521",2005,477,"periwinkles","P120",0
"27522",2005,447,"periwinkles","P120",0
"27523",2005,596,"periwinkles","P120",0
"27524",2005,598,"periwinkles","P120",0
"27525",2005,658,"periwinkles","P120",0
"27526",2005,657,"periwinkles","P120",0
"27527",2005,687,"periwinkles","P120",0
"27528",2005,686,"periwinkles","P120",0
"27529",2005,656,"periwinkles","P120",0
"27530",2005,717,"periwinkles","P120",0.00019790223629527
"27531",2005,128,"periwinkles","P120",0
"27532",2005,39,"periwinkles","P120",0
"27533",2005,98,"periwinkles","P120",0
"27534",2005,99,"periwinkles","P120",0
"27535",2005,283,"periwinkles","P120",0
"27536",2005,253,"periwinkles","P120",0
"27537",2005,222,"periwinkles","P120",0
"27538",2005,191,"periwinkles","P120",0
"27539",2005,223,"periwinkles","P120",0
"27540",2005,35,"periwinkles","P120",0
"27541",2005,566,"periwinkles","P120",0
"27542",2005,565,"periwinkles","P120",0
"27543",2005,535,"periwinkles","P120",0
"27544",2005,534,"periwinkles","P120",0
"27545",2005,504,"periwinkles","P120",0
"27546",2005,503,"periwinkles","P120",0
"27547",2005,502,"periwinkles","P120",0
"27548",2005,501,"periwinkles","P120",0.00079160894518108
"27549",2005,531,"periwinkles","P120",0.00019790223629527
"27550",2005,500,"periwinkles","P120",0
"27551",2005,530,"periwinkles","P120",0
"27552",2005,529,"periwinkles","P120",0.00118741341777162
"27553",2005,498,"periwinkles","P120",0
"27554",2005,528,"periwinkles","P120",0
"27555",2005,468,"periwinkles","P120",0
"27556",2005,469,"periwinkles","P120",0.000659674120984234
"27557",2005,499,"periwinkles","P120",0
"27558",2005,470,"periwinkles","P120",0
"27559",2005,440,"periwinkles","P120",0.000857576357279504
"27560",2005,439,"periwinkles","P120",9.89511181476351e-05
"27561",2005,410,"periwinkles","P120",0.00128636453591926
"27562",2005,409,"periwinkles","P120",0.00376014248961013
"27563",2005,379,"periwinkles","P120",0
"27564",2005,378,"periwinkles","P120",0.00336433801701959
"27565",2006,288,"periwinkles","P120",0
"27566",2006,349,"periwinkles","P120",0
"27567",2006,319,"periwinkles","P120",0
"27568",2006,320,"periwinkles","P120",0
"27569",2006,291,"periwinkles","P120",0
"27570",2006,321,"periwinkles","P120",0
"27571",2006,351,"periwinkles","P120",0
"27572",2006,382,"periwinkles","P120",0
"27573",2006,352,"periwinkles","P120",0
"27574",2006,380,"periwinkles","P120",0
"27575",2006,350,"periwinkles","P120",0
"27576",2006,348,"periwinkles","P120",0
"27577",2006,478,"periwinkles","P120",0
"27578",2006,477,"periwinkles","P120",0
"27579",2006,447,"periwinkles","P120",0
"27580",2006,658,"periwinkles","P120",0
"27581",2006,657,"periwinkles","P120",0
"27582",2006,598,"periwinkles","P120",0
"27583",2006,687,"periwinkles","P120",0
"27584",2006,686,"periwinkles","P120",0
"27585",2006,656,"periwinkles","P120",0
"27586",2006,717,"periwinkles","P120",0.00039580447259054
"27587",2006,596,"periwinkles","P120",0
"27588",2006,566,"periwinkles","P120",0
"27589",2006,565,"periwinkles","P120",0
"27590",2006,535,"periwinkles","P120",0
"27591",2006,534,"periwinkles","P120",0
"27592",2006,504,"periwinkles","P120",0
"27593",2006,503,"periwinkles","P120",0
"27594",2006,502,"periwinkles","P120",0
"27595",2006,501,"periwinkles","P120",0
"27596",2006,531,"periwinkles","P120",0.00039580447259054
"27597",2006,500,"periwinkles","P120",0
"27598",2006,530,"periwinkles","P120",0
"27599",2006,529,"periwinkles","P120",0.000692657827033446
"27600",2006,498,"periwinkles","P120",0.000247377795369088
"27601",2006,528,"periwinkles","P120",0
"27602",2006,468,"periwinkles","P120",0
"27603",2006,469,"periwinkles","P120",0.000857576357279504
"27604",2006,499,"periwinkles","P120",0
"27605",2006,128,"periwinkles","P120",0
"27606",2006,35,"periwinkles","P120",0
"27607",2006,223,"periwinkles","P120",0
"27608",2006,222,"periwinkles","P120",0
"27609",2006,191,"periwinkles","P120",0
"27610",2006,98,"periwinkles","P120",0
"27611",2006,39,"periwinkles","P120",0
"27612",2006,99,"periwinkles","P120",0
"27613",2006,283,"periwinkles","P120",0
"27614",2006,253,"periwinkles","P120",0
"27615",2006,470,"periwinkles","P120",0
"27616",2006,440,"periwinkles","P120",0
"27617",2006,439,"periwinkles","P120",0
"27618",2006,409,"periwinkles","P120",0
"27619",2006,410,"periwinkles","P120",0
"27620",2006,379,"periwinkles","P120",0
"27621",2006,378,"periwinkles","P120",0
"27622",2007,288,"periwinkles","P120",0
"27623",2007,319,"periwinkles","P120",0
"27624",2007,320,"periwinkles","P120",0
"27625",2007,321,"periwinkles","P120",0
"27626",2007,291,"periwinkles","P120",0
"27627",2007,351,"periwinkles","P120",0
"27628",2007,352,"periwinkles","P120",0
"27629",2007,382,"periwinkles","P120",0
"27630",2007,380,"periwinkles","P120",0
"27631",2007,350,"periwinkles","P120",0
"27632",2007,349,"periwinkles","P120",0
"27633",2007,348,"periwinkles","P120",0
"27634",2007,128,"periwinkles","P120",0
"27635",2007,39,"periwinkles","P120",0
"27636",2007,99,"periwinkles","P120",0
"27637",2007,98,"periwinkles","P120",0
"27638",2007,191,"periwinkles","P120",0
"27639",2007,222,"periwinkles","P120",0
"27640",2007,223,"periwinkles","P120",0
"27641",2007,35,"periwinkles","P120",0
"27642",2007,253,"periwinkles","P120",0
"27643",2007,283,"periwinkles","P120",0
"27644",2007,439,"periwinkles","P120",0
"27645",2007,410,"periwinkles","P120",0
"27646",2007,440,"periwinkles","P120",0
"27647",2007,378,"periwinkles","P120",0
"27648",2007,379,"periwinkles","P120",0
"27649",2007,409,"periwinkles","P120",0
"27650",2007,470,"periwinkles","P120",0
"27651",2007,529,"periwinkles","P120",0
"27652",2007,498,"periwinkles","P120",0
"27653",2007,528,"periwinkles","P120",0
"27654",2007,469,"periwinkles","P120",0.00666270862194076
"27655",2007,499,"periwinkles","P120",0
"27656",2007,530,"periwinkles","P120",0
"27657",2007,500,"periwinkles","P120",0
"27658",2007,566,"periwinkles","P120",0
"27659",2007,596,"periwinkles","P120",0
"27660",2007,565,"periwinkles","P120",0
"27661",2007,535,"periwinkles","P120",0
"27662",2007,534,"periwinkles","P120",0
"27663",2007,504,"periwinkles","P120",0
"27664",2007,503,"periwinkles","P120",0
"27665",2007,502,"periwinkles","P120",0
"27666",2007,501,"periwinkles","P120",0
"27667",2007,531,"periwinkles","P120",0
"27668",2007,477,"periwinkles","P120",0
"27669",2007,447,"periwinkles","P120",0
"27670",2007,658,"periwinkles","P120",0
"27671",2007,657,"periwinkles","P120",0
"27672",2007,598,"periwinkles","P120",0
"27673",2007,687,"periwinkles","P120",0
"27674",2007,686,"periwinkles","P120",0
"27675",2007,656,"periwinkles","P120",0
"27676",2007,717,"periwinkles","P120",0.00019790223629527
"27677",2007,478,"periwinkles","P120",0
"27678",2008,288,"periwinkles","P120",0
"27679",2008,319,"periwinkles","P120",0
"27680",2008,320,"periwinkles","P120",0
"27681",2008,321,"periwinkles","P120",0
"27682",2008,291,"periwinkles","P120",0
"27683",2008,351,"periwinkles","P120",0
"27684",2008,352,"periwinkles","P120",0
"27685",2008,382,"periwinkles","P120",0
"27686",2008,380,"periwinkles","P120",0
"27687",2008,350,"periwinkles","P120",0
"27688",2008,349,"periwinkles","P120",0
"27689",2008,348,"periwinkles","P120",0
"27690",2008,222,"periwinkles","P120",0
"27691",2008,191,"periwinkles","P120",0
"27692",2008,223,"periwinkles","P120",0
"27693",2008,253,"periwinkles","P120",0
"27694",2008,283,"periwinkles","P120",0
"27695",2008,39,"periwinkles","P120",0
"27696",2008,128,"periwinkles","P120",0
"27697",2008,99,"periwinkles","P120",0
"27698",2008,98,"periwinkles","P120",0
"27699",2008,35,"periwinkles","P120",0
"27700",2008,478,"periwinkles","P120",0
"27701",2008,477,"periwinkles","P120",0
"27702",2008,447,"periwinkles","P120",0
"27703",2008,658,"periwinkles","P120",0
"27704",2008,598,"periwinkles","P120",0
"27705",2008,657,"periwinkles","P120",0
"27706",2008,656,"periwinkles","P120",0
"27707",2008,686,"periwinkles","P120",0
"27708",2008,687,"periwinkles","P120",0
"27709",2008,717,"periwinkles","P120",0
"27710",2008,498,"periwinkles","P120",0
"27711",2008,469,"periwinkles","P120",0.00019790223629527
"27712",2008,499,"periwinkles","P120",0
"27713",2008,530,"periwinkles","P120",0
"27714",2008,529,"periwinkles","P120",0
"27715",2008,500,"periwinkles","P120",0
"27716",2008,501,"periwinkles","P120",0
"27717",2008,531,"periwinkles","P120",0
"27718",2008,528,"periwinkles","P120",0
"27719",2008,468,"periwinkles","P120",0
"27720",2008,379,"periwinkles","P120",0
"27721",2008,409,"periwinkles","P120",0
"27722",2008,566,"periwinkles","P120",0
"27723",2008,596,"periwinkles","P120",0
"27724",2008,565,"periwinkles","P120",0
"27725",2008,535,"periwinkles","P120",0
"27726",2008,534,"periwinkles","P120",0
"27727",2008,504,"periwinkles","P120",0
"27728",2008,503,"periwinkles","P120",0
"27729",2008,502,"periwinkles","P120",0
"27730",2008,439,"periwinkles","P120",0
"27731",2008,470,"periwinkles","P120",0
"27732",2008,410,"periwinkles","P120",0
"27733",2008,440,"periwinkles","P120",0
"27734",2008,378,"periwinkles","P120",0.000989511181476351
"27735",2009,288,"periwinkles","P120",0
"27736",2009,319,"periwinkles","P120",0
"27737",2009,320,"periwinkles","P120",0
"27738",2009,321,"periwinkles","P120",0
"27739",2009,291,"periwinkles","P120",0
"27740",2009,351,"periwinkles","P120",0
"27741",2009,352,"periwinkles","P120",0
"27742",2009,382,"periwinkles","P120",0
"27743",2009,380,"periwinkles","P120",0
"27744",2009,350,"periwinkles","P120",0
"27745",2009,349,"periwinkles","P120",0
"27746",2009,348,"periwinkles","P120",0
"27747",2009,566,"periwinkles","P120",0
"27748",2009,596,"periwinkles","P120",0
"27749",2009,565,"periwinkles","P120",0
"27750",2009,535,"periwinkles","P120",0
"27751",2009,534,"periwinkles","P120",0
"27752",2009,504,"periwinkles","P120",0
"27753",2009,503,"periwinkles","P120",0
"27754",2009,502,"periwinkles","P120",0
"27755",2009,501,"periwinkles","P120",0
"27756",2009,531,"periwinkles","P120",0
"27757",2009,500,"periwinkles","P120",0
"27758",2009,530,"periwinkles","P120",0
"27759",2009,529,"periwinkles","P120",0
"27760",2009,498,"periwinkles","P120",0
"27761",2009,528,"periwinkles","P120",0
"27762",2009,468,"periwinkles","P120",0
"27763",2009,469,"periwinkles","P120",0
"27764",2009,99,"periwinkles","P120",0
"27765",2009,128,"periwinkles","P120",0
"27766",2009,39,"periwinkles","P120",0
"27767",2009,98,"periwinkles","P120",0
"27768",2009,283,"periwinkles","P120",0
"27769",2009,191,"periwinkles","P120",0
"27770",2009,222,"periwinkles","P120",0
"27771",2009,223,"periwinkles","P120",0
"27772",2009,35,"periwinkles","P120",0
"27773",2009,253,"periwinkles","P120",0
"27774",2009,477,"periwinkles","P120",0
"27775",2009,447,"periwinkles","P120",0
"27776",2009,478,"periwinkles","P120",0
"27777",2009,687,"periwinkles","P120",0
"27778",2009,657,"periwinkles","P120",0
"27779",2009,686,"periwinkles","P120",0
"27780",2009,656,"periwinkles","P120",0
"27781",2009,717,"periwinkles","P120",0
"27782",2009,658,"periwinkles","P120",0
"27783",2009,598,"periwinkles","P120",0
"27784",2009,499,"periwinkles","P120",0
"27785",2009,470,"periwinkles","P120",0
"27786",2009,440,"periwinkles","P120",0
"27787",2009,439,"periwinkles","P120",0
"27788",2009,410,"periwinkles","P120",0
"27789",2009,409,"periwinkles","P120",0
"27790",2009,379,"periwinkles","P120",0
"27791",2009,378,"periwinkles","P120",0
"27792",2010,288,"periwinkles","P120",0
"27793",2010,349,"periwinkles","P120",0
"27794",2010,319,"periwinkles","P120",0
"27795",2010,320,"periwinkles","P120",0
"27796",2010,291,"periwinkles","P120",0
"27797",2010,321,"periwinkles","P120",0
"27798",2010,351,"periwinkles","P120",0
"27799",2010,352,"periwinkles","P120",0
"27800",2010,382,"periwinkles","P120",0
"27801",2010,380,"periwinkles","P120",0
"27802",2010,350,"periwinkles","P120",0
"27803",2010,348,"periwinkles","P120",0
"27804",2010,253,"periwinkles","P120",0
"27805",2010,283,"periwinkles","P120",0
"27806",2010,222,"periwinkles","P120",0
"27807",2010,223,"periwinkles","P120",0
"27808",2010,191,"periwinkles","P120",0
"27809",2010,35,"periwinkles","P120",0
"27810",2010,39,"periwinkles","P120",0
"27811",2010,99,"periwinkles","P120",0
"27812",2010,98,"periwinkles","P120",0
"27813",2010,128,"periwinkles","P120",0
"27814",2010,478,"periwinkles","P120",0
"27815",2010,477,"periwinkles","P120",0
"27816",2010,447,"periwinkles","P120",0
"27817",2010,658,"periwinkles","P120",0
"27818",2010,657,"periwinkles","P120",0
"27819",2010,598,"periwinkles","P120",0
"27820",2010,687,"periwinkles","P120",0
"27821",2010,686,"periwinkles","P120",0
"27822",2010,656,"periwinkles","P120",0
"27823",2010,717,"periwinkles","P120",0
"27824",2010,566,"periwinkles","P120",0
"27825",2010,596,"periwinkles","P120",0
"27826",2010,565,"periwinkles","P120",0
"27827",2010,535,"periwinkles","P120",0
"27828",2010,534,"periwinkles","P120",0
"27829",2010,504,"periwinkles","P120",0
"27830",2010,503,"periwinkles","P120",0
"27831",2010,502,"periwinkles","P120",0
"27832",2010,501,"periwinkles","P120",0
"27833",2010,531,"periwinkles","P120",0
"27834",2010,500,"periwinkles","P120",0
"27835",2010,530,"periwinkles","P120",0
"27836",2010,529,"periwinkles","P120",0
"27837",2010,498,"periwinkles","P120",0
"27838",2010,528,"periwinkles","P120",0
"27839",2010,468,"periwinkles","P120",0
"27840",2010,469,"periwinkles","P120",0
"27841",2010,499,"periwinkles","P120",0
"27842",2010,470,"periwinkles","P120",0
"27843",2010,440,"periwinkles","P120",0
"27844",2010,439,"periwinkles","P120",0
"27845",2010,410,"periwinkles","P120",0
"27846",2010,409,"periwinkles","P120",0
"27847",2010,379,"periwinkles","P120",0
"27848",2010,378,"periwinkles","P120",0
"27849",2011,39,"periwinkles","P120",0
"27850",2011,128,"periwinkles","P120",0
"27851",2011,99,"periwinkles","P120",0
"27852",2011,98,"periwinkles","P120",0
"27853",2011,283,"periwinkles","P120",0
"27854",2011,253,"periwinkles","P120",0
"27855",2011,35,"periwinkles","P120",0
"27856",2011,223,"periwinkles","P120",0
"27857",2011,222,"periwinkles","P120",0
"27858",2011,191,"periwinkles","P120",0
"27859",2011,469,"periwinkles","P120",6.59674120984234e-05
"27860",2011,470,"periwinkles","P120",0
"27861",2011,440,"periwinkles","P120",0
"27862",2011,439,"periwinkles","P120",0
"27863",2011,410,"periwinkles","P120",0
"27864",2011,409,"periwinkles","P120",0
"27865",2011,379,"periwinkles","P120",0
"27866",2011,378,"periwinkles","P120",0
"27867",2011,566,"periwinkles","P120",0
"27868",2011,596,"periwinkles","P120",0
"27869",2011,565,"periwinkles","P120",0
"27870",2011,535,"periwinkles","P120",0
"27871",2011,534,"periwinkles","P120",0
"27872",2011,504,"periwinkles","P120",0
"27873",2011,503,"periwinkles","P120",0
"27874",2011,502,"periwinkles","P120",0
"27875",2011,501,"periwinkles","P120",0
"27876",2011,531,"periwinkles","P120",0
"27877",2011,500,"periwinkles","P120",0
"27878",2011,530,"periwinkles","P120",0
"27879",2011,529,"periwinkles","P120",0.000296853354442905
"27880",2011,498,"periwinkles","P120",0.000692657827033446
"27881",2011,528,"periwinkles","P120",0
"27882",2011,468,"periwinkles","P120",0
"27883",2011,499,"periwinkles","P120",0.00494755590738175
"27884",2011,478,"periwinkles","P120",0
"27885",2011,477,"periwinkles","P120",0
"27886",2011,447,"periwinkles","P120",0
"27887",2011,717,"periwinkles","P120",0
"27888",2011,686,"periwinkles","P120",0
"27889",2011,656,"periwinkles","P120",0
"27890",2011,658,"periwinkles","P120",0
"27891",2011,657,"periwinkles","P120",0
"27892",2011,598,"periwinkles","P120",0
"27893",2011,687,"periwinkles","P120",0
"27894",2011,288,"periwinkles","P120",0
"27895",2011,349,"periwinkles","P120",0
"27896",2011,319,"periwinkles","P120",0
"27897",2011,320,"periwinkles","P120",0
"27898",2011,291,"periwinkles","P120",0
"27899",2011,321,"periwinkles","P120",0
"27900",2011,351,"periwinkles","P120",0
"27901",2011,352,"periwinkles","P120",0
"27902",2011,382,"periwinkles","P120",0
"27903",2011,380,"periwinkles","P120",0
"27904",2011,350,"periwinkles","P120",0
"27905",2011,348,"periwinkles","P120",0
"27906",2012,596,"periwinkles","P120",0
"27907",2012,658,"periwinkles","P120",0
"27908",2012,657,"periwinkles","P120",0
"27909",2012,656,"periwinkles","P120",0
"27910",2012,686,"periwinkles","P120",0
"27911",2012,717,"periwinkles","P120",0
"27912",2012,687,"periwinkles","P120",0
"27913",2012,478,"periwinkles","P120",0
"27914",2012,477,"periwinkles","P120",0
"27915",2012,447,"periwinkles","P120",0
"27916",2012,598,"periwinkles","P120",0
"27917",2012,469,"periwinkles","P120",0
"27918",2012,470,"periwinkles","P120",0
"27919",2012,440,"periwinkles","P120",0
"27920",2012,439,"periwinkles","P120",0
"27921",2012,410,"periwinkles","P120",0
"27922",2012,409,"periwinkles","P120",0.00217692459924797
"27923",2012,379,"periwinkles","P120",0
"27924",2012,378,"periwinkles","P120",0.00059370670888581
"27925",2012,566,"periwinkles","P120",0
"27926",2012,565,"periwinkles","P120",0
"27927",2012,535,"periwinkles","P120",0
"27928",2012,534,"periwinkles","P120",0
"27929",2012,504,"periwinkles","P120",0
"27930",2012,503,"periwinkles","P120",0
"27931",2012,502,"periwinkles","P120",0
